Geo Point;Geo Shape;ID_REF_ZDL;NOM_LONG;LABEL;IDREFLIGA;IDREFLIGC;RES_COM;MODE_;FER;TRAIN;RER;METRO;TRAMWAY;NAVETTE;VAL;TERFER;TERTRAIN;TERRER;TERMETRO;TERTRAM;TERNAVETTE;TERVAL;EXPLOITANT;PRINCIPAL;IDF;X;Y
48.623332241, 2.45140908881;"{""type"": ""Point"", ""coordinates"": [2.451409088809366, 48.62333224104099]}";45850;LE BRAS-DE-FER;LE BRAS DE FER;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;659567.97;6836045.178
48.570596856, 2.43209852691;"{""type"": ""Point"", ""coordinates"": [2.432098526912533, 48.570596855988285]}";47899;MENNECY;MENNECY;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;658102.611;6830192.788
48.4344906129, 2.37667281716;"{""type"": ""Point"", ""coordinates"": [2.376672817155076, 48.4344906128558]}";47895;BOUTIGNY-SUR-ESSONNE;BOUTIGNY-SUR-ESSONNE;A01842;C01728;RER D;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;653894.183;6815094.288
48.6975056708, 2.18105443904;"{""type"": ""Point"", ""coordinates"": [2.181054439041218, 48.69750567080331]}";43086;ORSAY-VILLE;ORSAY VILLE;A01857;;RER B;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;RATP;0;1;639728.519;6844463.587
48.9503043535, 2.23111003501;"{""type"": ""Point"", ""coordinates"": [2.231110035011993, 48.950304353547466]}";43212;VAL D'ARGENTEUIL;VAL D'ARGENTEUIL;A01852;;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;643686.018;6872534.368
48.7219159611, 1.89000456506;"{""type"": ""Point"", ""coordinates"": [1.890004565057144, 48.721915961071296]}";43229;LES-ESSARTS-LE-ROI;LES-ESSARTS-LE-ROI;A01847;;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;618347.658;6847438.902
48.6442219526, 1.83293547037;"{""type"": ""Point"", ""coordinates"": [1.832935470369024, 48.64422195255849]}";43185;RAMBOUILLET;RAMBOUILLET;A01847;;LIGNE N;Train;1;1;0;0;0;0;0;TRAIN_N;TRAIN_N;0;0;0;0;0;SNCF;1;1;614022.235;6838862.498
48.8265784281, 1.70321842548;"{""type"": ""Point"", ""coordinates"": [1.703218425476859, 48.82657842806816]}";47921;ORGERUS-BEHOUST;ORGERUS BHOUST;A01847;;LIGNE N;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;604799.74;6859283.828
48.9432369891, 1.54138115647;"{""type"": ""Point"", ""coordinates"": [1.541381156469953, 48.943236989051]}";43100;BREVAL;BRVAL;;;GL;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;1;1;593159.715;6872461.091
48.9703669331, 2.02751877569;"{""type"": ""Point"", ""coordinates"": [2.027518775694006, 48.970366933050364]}";47929;CHANTELOUP-LES-VIGNES;CHANTELOUP-LES-VIGNES;A01852;;LIGNE J;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;628803.019;6874929.688
48.9635896849, 2.28593071957;"{""type"": ""Point"", ""coordinates"": [2.285930719574599, 48.96358968488128]}";43201;SAINT-GRATIEN;SAINT-GRATIEN;A01840;;RER C;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;SNCF;0;1;647714.366;6873974.003
49.23101806, 2.88736670483;"{""type"": ""Point"", ""coordinates"": [2.887366704834315, 49.23101805998242]}";411396;CREPY-EN-VALOIS;CREPY-EN-VALOIS;A02175;;LIGNE K;Train;1;1;0;0;0;0;0;TRAIN_K;TRAIN_K;0;0;0;0;0;SNCF;0;0;0.0;0.0
48.9530860741, 2.31551535666;"{""type"": ""Point"", ""coordinates"": [2.315515356658934, 48.953086074119106]}";415806;ROSE BERTIN;Rose Bertin;A02150;C01795;T8;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;649870.434;6872786.805
48.7847258217, 2.23687329734;"{""type"": ""Point"", ""coordinates"": [2.236873297341349, 48.78472582173584]}";50800;GEORGES POMPIDOU;Georges Pompidou;A02149;;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;643930.175;6854119.438
48.783616518, 2.21463648531;"{""type"": ""Point"", ""coordinates"": [2.214636485307714, 48.7836165179623]}";42846;DEWOITINE;Dewoitine;A02149;;T6;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;0;1;642295.178;6854012.123
48.9332722745, 2.30182635559;"{""type"": ""Point"", ""coordinates"": [2.301826355591042, 48.93327227447495]}";46450;TIMBAUD;Timbaud;A01191;;T1;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;648848.438;6870592.299
48.8966643966, 2.24007925253;"{""type"": ""Point"", ""coordinates"": [2.240079252529998, 48.896664396618895]}";58496;FAUBOURG DE L ARCHE;Faubourg de l'Arche;A01192;;T2;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;644285.505;6866563.426
48.8437717871, 2.41013203826;"{""type"": ""Point"", ""coordinates"": [2.410132038257952, 48.8437717870863]}";45215;ALEXANDRA DAVID-NEEL;Alexandra David-Nel;A01193;;T3A;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;656708.927;6860575.562
48.879469886, 2.40122220843;"{""type"": ""Point"", ""coordinates"": [2.401222208428272, 48.87946988603583]}";45616;HOPITAL ROBERT DEBRE;Hpital Robert Debr;A01757;;T3B;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;656085.137;6864549.838
48.8974326019, 2.39504168368;"{""type"": ""Point"", ""coordinates"": [2.395041683679233, 48.89743260185179]}";58499;ELLA FITZGERALD;Ella Fitzgerald;A01757;;T3B;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;655647.164;6866550.656
48.8986011724, 2.3690369498;"{""type"": ""Point"", ""coordinates"": [2.369036949795615, 48.89860117240308]}";44503;PORTE D AUBERVILLIERS;Porte d'Aubervilliers;A01757;;T3B;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;RATP;1;1;653741.692;6866695.517
48.7952802463, 2.13605048966;"{""type"": ""Point"", ""coordinates"": [2.136050489663708, 48.79528024627206]}";43219;VERSAILLES-CHANTIERS;VERSAILLES-CHANTIERS;A01847 / A01855 / A01840;;LIGNE N / LIGNE U / RER C;Train / RER;1;1;1;0;0;0;0;RER_C;0;RER_C;0;0;0;0;SNCF;1;1;636535.457;6855369.22
48.7287704517, 2.36851613817;"{""type"": ""Point"", ""coordinates"": [2.368516138168356, 48.7287704516787]}";42165;AEROPORT D'ORLY - TERMINAL SUD;Aroport Orly Sud;A01551 / A02134;;ORLYVAL / T7;Navette / Tramway;0;0;0;0;1;1;1;0;0;0;0;0;ORLYVAL;ORLYVAL;RATP;0;1;653552.494;6847812.814
